Run Group Frequency Power
1 5I 29 569285453.0711455
1 5I 30 556668332.9172087
1 5I 31 526247564.145181
1 5I 32 487980302.21346563
1 5I 33 449689175.15528
1 5I 34 415564573.8076595
1 5I 35 387037351.1432328
1 5I 36 366701832.38295925
1 5I 37 358720515.14538187
1 5I 38 359032126.22553277
1 5I 39 357108631.9817104
1 5I 40 347256624.27166283
1 5I 41 329100200.39182484
1 5I 42 302780982.40217876
1 5I 43 276711684.35114264
1 5I 44 270047703.68406385
1 5I 45 289333987.0668573
1 5I 46 315783825.238524
1 5I 47 324276122.1814425
1 5I 48 308526808.6967999
1 5I 49 286391411.05202574
1 5I 50 275184754.0757129
1 5I 51 268374029.68423736
1 5I 52 249266909.34443763
1 5I 53 217460571.07413256
1 5I 54 187961067.1899913
1 5I 55 171195539.32988533
1 5I 56 162959693.50935024
1 5I 57 153577748.89063317
1 5I 58 140753758.1564898
1 5I 59 129566346.63231178
1 5I 60 122983501.79885826
1 5I 61 116989614.55047914
1 5I 62 106440197.1713344
1 5I 63 93042154.1951715
1 5I 64 83672659.87100834
1 5I 65 80178719.21028508
1 5I 66 77629578.90880509
1 5I 67 73438918.1854175
1 5I 68 69219386.36361481
1 5I 69 65312858.22524859
1 6E 3 99522286.44183639
1 6E 4 99258625.97786528
1 6E 5 99578797.46270952
1 6E 6 99992691.74433059
1 6E 7 100210965.76229176
1 6E 8 100227573.5669586
1 6E 9 100280365.54466516
1 6E 10 100436213.81453381
1 6E 11 100453313.46556392
1 6E 12 100212028.02299318
1 6E 13 99848843.92134356
1 6E 14 99499048.78712949
1 6E 15 99366582.58058043
1 6E 16 99659754.72863579
1 6E 17 100152614.10648084
1 6E 18 100391589.02296472
1 6E 19 100355440.29251416
1 6E 20 100375761.67171991
1 6E 21 100547538.60146496
1 6E 22 100617258.867404
1 6E 23 100333235.79641902
1 6E 24 99695629.41645354
1 6E 25 99058326.69513503
1 6E 26 98994659.389031
1 6E 27 99694578.9296929
1 6E 28 100609457.34913565
1 6E 29 101091857.01881434
1 6E 30 101052064.484892
1 6E 31 100718661.59882401
1 6E 32 100298670.300592
1 6E 33 99945059.24190909
1 6E 34 99668576.6014275
1 6E 35 99372236.95413649
1 6E 36 99098182.38426802
1 6E 37 99086561.00343558
1 6E 38 99490545.83498248
1 6E 39 100148806.97002083
1 6E 40 100648587.35795125
1 6E 41 100603421.59915987
1 6E 42 100009070.03105164
1 6E 43 99327589.021525
1 6E 44 99038703.88726854
1 6E 45 99178717.69649959
1 6E 46 99438224.53818242
1 6E 47 99592379.77103639
1 6E 48 99769571.55878106
1 6E 49 100227360.51705012
1 6E 50 100888775.07528281
1 6E 51 101291254.69581375
1 6E 52 101013533.07010752
1 6E 53 100170166.48496622
1 6E 54 99398172.16449204
1 6E 55 99204320.40797904
1 6E 56 99570317.67987832
1 6E 57 100178625.18445396
1 6E 58 100656183.9402853
1 6E 59 100703252.87437016
1 6E 60 100347686.80528268
1 6E 61 100025687.56553212
1 6E 62 100067965.22664183
1 6E 63 100189623.49599135
1 6E 64 99935754.82968287
1 6E 65 99410367.07192558
1 6E 66 99134093.86955199
1 6E 67 99419152.01811166
1 6E 68 100064734.78257318
1 6E 69 100594126.09545732
1 6I 3 730836194.8424381
1 6I 4 589929821.8738868
1 6I 5 570738251.6394314
1 6I 6 579961407.5316935
1 6I 7 592338899.1679984
1 6I 8 601175973.7925566
1 6I 9 599684426.4627519
1 6I 10 582185197.0404795
1 6I 11 554533368.1549007
1 6I 12 533979521.20076907
1 6I 13 530603777.7854898
1 6I 14 537380547.3184599
1 6I 15 543967610.1445085
1 6I 16 547943678.0243273
1 6I 17 549403068.4078513
1 6I 18 548815037.1227545
1 6I 19 547731149.6725855
1 6I 20 542803465.281106
1 6I 21 531487878.3131065
1 6I 22 519915520.40654624
1 6I 23 511278604.9256085
1 6I 24 499828498.7090821
1 6I 25 482271186.3336909
1 6I 26 466106525.7985381
1 6I 27 462665034.2668369
1 6I 28 471464291.8373367
1 6I 29 478351139.7899649
1 6I 30 470831397.5187243
1 6I 31 448081872.21087945
1 6I 32 416599990.2302899
1 6I 33 382524373.86439717
1 6I 34 350279140.72759557
1 6I 35 323859858.12048024
1 6I 36 307052307.14793813
1 6I 37 302299811.7901943
1 6I 38 305902975.87951356
1 6I 39 308925028.40494376
1 6I 40 304424978.4522932
1 6I 41 290112954.9574762
1 6I 42 266281019.88075858
1 6I 43 240318673.00222883
1 6I 44 227663962.90125746
1 6I 45 235716647.30406445
1 6I 46 253793015.8722313
1 6I 47 263890736.66337964
1 6I 48 258491646.18230075
1 6I 49 246680309.71243605
1 6I 50 239195944.40191144
1 6I 51 232578951.5539933
1 6I 52 216330134.52333498
1 6I 53 190596218.66337276
1 6I 54 167322227.63598573
1 6I 55 155721173.61229947
1 6I 56 153031270.09289387
1 6I 57 150313693.7968951
1 6I 58 142778408.09356016
1 6I 59 132600307.59540728
1 6I 60 123873047.30549842
1 6I 61 116885862.13874519
1 6I 62 109006338.65875527
1 6I 63 100312688.92922892
1 6I 64 94395739.04080151
1 6I 65 92068392.14090666
1 6I 66 89696228.61177921
1 6I 67 85427068.8322723
1 6I 68 81268879.07273185
1 6I 69 79482014.70254132
2 2/3E 3 402807076.4337908
2 2/3E 4 385261366.88145703
2 2/3E 5 389316000.0175728
2 2/3E 6 398437116.2244065
2 2/3E 7 409303426.68035495
2 2/3E 8 418631473.140792
2 2/3E 9 421937594.4570747
2 2/3E 10 418129110.4261027
2 2/3E 11 408471483.64896226
2 2/3E 12 394364844.68774784
2 2/3E 13 380295138.54087204
2 2/3E 14 372023689.4320193
2 2/3E 15 369925078.87588143
2 2/3E 16 370008035.3957931
2 2/3E 17 371408476.61419916
2 2/3E 18 377535011.26044977
2 2/3E 19 386776841.44725555
2 2/3E 20 387974651.44586647
2 2/3E 21 373702305.8107017
2 2/3E 22 352884727.34591687
2 2/3E 23 338381658.01342
2 2/3E 24 330693547.4257269
2 2/3E 25 325207312.392253
2 2/3E 26 323620557.5366374
2 2/3E 27 329923703.81050336
2 2/3E 28 340224323.64559925
2 2/3E 29 343165228.76592565
2 2/3E 30 333241825.3574226
2 2/3E 31 315362434.9005753
2 2/3E 32 296860593.59027493
2 2/3E 33 286561807.2735641
2 2/3E 34 290903602.20582676
2 2/3E 35 300695429.3284515
2 2/3E 36 300735620.1379781
2 2/3E 37 292792333.5935865
2 2/3E 38 289175197.759729
2 2/3E 39 291594591.9061201
2 2/3E 40 289457801.11310697
2 2/3E 41 276776609.48165154
2 2/3E 42 262846023.25485578
2 2/3E 43 257349913.86703497
2 2/3E 44 255649950.58214757
2 2/3E 45 252184612.77303755
2 2/3E 46 252141730.40299383
2 2/3E 47 258683941.88942963
2 2/3E 48 263442307.5956566
2 2/3E 49 258235498.82885697
2 2/3E 50 247526527.51458678
2 2/3E 51 239532697.0563935
2 2/3E 52 232859715.20794308
2 2/3E 53 223977525.27755126
2 2/3E 54 217601745.30548567
2 2/3E 55 219099787.46464074
2 2/3E 56 224899083.3227919
2 2/3E 57 227250301.7455958
2 2/3E 58 223846306.93050587
2 2/3E 59 217515971.75968295
2 2/3E 60 209794235.3972585
2 2/3E 61 201891790.3211366
2 2/3E 62 198520633.65774953
2 2/3E 63 201771373.60689667
2 2/3E 64 205503528.85424447
2 2/3E 65 204670988.39772642
2 2/3E 66 202056339.4292687
2 2/3E 67 199393000.10503095
2 2/3E 68 193369657.3409239
2 2/3E 69 183388847.46599475
2 2/3I 3 962387063.1095295
2 2/3I 4 874532397.1571224
2 2/3I 5 867848975.5031463
2 2/3I 6 882636224.288986
2 2/3I 7 904280425.0372735
2 2/3I 8 923037672.761681
2 2/3I 9 928841299.4145225
2 2/3I 10 919867832.849449
2 2/3I 11 899031600.8486288
2 2/3I 12 868982309.095122
2 2/3I 13 837888793.3474517
2 2/3I 14 816828505.3930283
2 2/3I 15 807888701.6544238
2 2/3I 16 804557403.1881773
2 2/3I 17 803690590.0828319
2 2/3I 18 809002025.2248378
2 2/3I 19 817392278.0766807
2 2/3I 20 811174845.6549294
2 2/3I 21 778677246.1129615
2 2/3I 22 734631232.9226316
2 2/3I 23 700469285.4558522
2 2/3I 24 677116035.2575493
2 2/3I 25 656331055.2874061
2 2/3I 26 641154836.2971909
2 2/3I 27 639809238.6469448
2 2/3I 28 647060882.7837543
2 2/3I 29 643986213.3647287
2 2/3I 30 620292486.0779626
2 2/3I 31 582545180.3536096
2 2/3I 32 542073911.2541667
2 2/3I 33 514062594.2330687
2 2/3I 34 509832242.7026205
2 2/3I 35 513928037.7121539
2 2/3I 36 501910267.3553318
2 2/3I 37 478463654.11541533
2 2/3I 38 463648556.65283465
2 2/3I 39 457980128.9780855
2 2/3I 40 443522370.1372954
2 2/3I 41 412360460.15968925
2 2/3I 42 380668799.4259262
2 2/3I 43 363815456.5581726
2 2/3I 44 354502829.7322334
2 2/3I 45 343212648.97049975
2 2/3I 46 335174429.4565743
2 2/3I 47 333252306.29699063
2 2/3I 48 326786341.21422166
2 2/3I 49 307713026.14506495
2 2/3I 50 283938485.281788
2 2/3I 51 265476659.7541514
2 2/3I 52 249241934.23496687
2 2/3I 53 229934057.58688056
2 2/3I 54 212547238.59305987
2 2/3I 55 204465383.5097443
2 2/3I 56 203648864.70488477
2 2/3I 57 200651859.46495762
2 2/3I 58 190299059.0454345
2 2/3I 59 175519523.4625482
2 2/3I 60 160057167.8147089
2 2/3I 61 145921453.91184998
2 2/3I 62 135902891.16559577
2 2/3I 63 130219955.26092698
2 2/3I 64 124189465.32350144
2 2/3I 65 115210352.7665267
2 2/3I 66 106026880.3274517
2 2/3I 67 97905605.68500844
2 2/3I 68 88671001.23434025
2 2/3I 69 77745184.77445476
2 4E 3 109734934.67705372
2 4E 4 99268898.21218012
2 4E 5 100356230.00603768
2 4E 6 105053279.79045
2 4E 7 110551401.24587247
2 4E 8 115099417.84138247
2 4E 9 117572912.22678173
2 4E 10 117549940.26950473
2 4E 11 114695061.62552035
2 4E 12 109392256.05517337
2 4E 13 104009003.9887493
2 4E 14 100928803.13209009
2 4E 15 100102735.0394142
2 4E 16 100336036.78077656
2 4E 17 101725318.37953961
2 4E 18 105487844.37682483
2 4E 19 110616691.91826418
2 4E 20 112536896.94232434
2 4E 21 108319860.85513669
2 4E 22 101399929.82014462
2 4E 23 97014334.48014164
2 4E 24 95669128.2852858
2 4E 25 95081729.43073091
2 4E 26 95154760.23451611
2 4E 27 97691120.05178533
2 4E 28 102164523.62818426
2 4E 29 104711297.91109127
2 4E 30 102901994.9126175
2 4E 31 98097741.23836263
2 4E 32 92888676.03281961
2 4E 33 90664011.72335081
2 4E 34 93676907.89563063
2 4E 35 97864377.52606475
2 4E 36 97753029.27414894
2 4E 37 95334311.27279785
2 4E 38 95670448.37966761
2 4E 39 98538194.85029969
2 4E 40 99371408.26175699
2 4E 41 96017334.26851043
2 4E 42 91765323.62255362
2 4E 43 89843728.92194876
2 4E 44 89432943.85199225
2 4E 45 90205528.40728964
2 4E 46 93918215.91504002
2 4E 47 99908190.17121328
2 4E 48 104122187.54259156
2 4E 49 103606302.4951024
2 4E 50 100098888.21340476
2 4E 51 96976796.19899917
2 4E 52 94557762.72324216
2 4E 53 92129054.40544483
2 4E 54 91409334.25232176
2 4E 55 94294536.75842278
2 4E 56 99358753.87202555
2 4E 57 102924946.43090093
2 4E 58 103391185.27584715
2 4E 59 102330026.55406351
2 4E 60 100837233.75543275
2 4E 61 99004269.14451794
2 4E 62 98614429.78863053
2 4E 63 101017967.2074104
2 4E 64 104303096.05758569
2 4E 65 106732961.85890049
2 4E 66 108936337.98937017
2 4E 67 110654893.57784177
2 4E 68 110151330.0946067
2 4E 69 107213765.69091484
2 4I 3 685081189.2090362
2 4I 4 588804376.6461036
2 4I 5 582011422.7290993
2 4I 6 596493273.0887266
2 4I 7 614930459.5114889
2 4I 8 630916727.140879
2 4I 9 637384546.9475956
2 4I 10 631675627.3900009
2 4I 11 615592263.101232
2 4I 12 592704414.7800182
2 4I 13 570542747.6247904
2 4I 14 556830163.0127115
2 4I 15 551296864.89466
2 4I 16 547724138.0409248
2 4I 17 545580671.1739594
2 4I 18 552123960.8301554
2 4I 19 565334412.1855607
2 4I 20 566067744.5328157
2 4I 21 541928646.6020464
2 4I 22 508150806.1847596
2 4I 23 485909973.2483021
2 4I 24 474129580.9672369
2 4I 25 462032996.5535008
2 4I 26 451635599.6130027
2 4I 27 452089849.3781549
2 4I 28 459968339.6785307
2 4I 29 458240811.93026423
2 4I 30 438134228.53379846
2 4I 31 407112043.72591627
2 4I 32 376156287.77953327
2 4I 33 357886713.11628234
2 4I 34 361463292.9971849
2 4I 35 372027196.64821684
2 4I 36 365494124.4719974
2 4I 37 346341280.1732875
2 4I 38 336122036.8064173
2 4I 39 337255115.67558384
2 4I 40 332624816.844679
2 4I 41 312684288.6487991
2 4I 42 288770115.903232
2 4I 43 272560871.1425164
2 4I 44 258811904.7603967
2 4I 45 244607329.77933455
2 4I 46 241569695.25250173
2 4I 47 253754704.6069178
2 4I 48 264880579.19044504
2 4I 49 258822283.58096328
2 4I 50 240862743.35871845
2 4I 51 224390268.71201628
2 4I 52 208293180.99846488
2 4I 53 188269873.30511117
2 4I 54 174012475.0748487
2 4I 55 175789052.1777801
2 4I 56 187600890.4321342
2 4I 57 194151872.30962008
2 4I 58 187324234.0731511
2 4I 59 170890956.05556083
2 4I 60 152795493.083777
2 4I 61 139439653.48959666
2 4I 62 134935761.47968337
2 4I 63 137054257.84816927
2 4I 64 138130977.83708325
2 4I 65 135476797.91762716
2 4I 66 132693116.13191801
2 4I 67 130513039.42578457
2 4I 68 125539883.1868014
2 4I 69 116655348.43584234
2 5E 3 1007689856.09256
2 5E 4 858067956.9981663
2 5E 5 856923144.5150218
2 5E 6 895844026.664341
2 5E 7 948203811.3671416
2 5E 8 994140407.3617239
2 5E 9 1011418548.0821604
2 5E 10 996587522.4423432
2 5E 11 957340101.788734
2 5E 12 898543869.522026
2 5E 13 835971144.6773827
2 5E 14 794143513.3299452
2 5E 15 778927693.7797112
2 5E 16 776891200.3683393
2 5E 17 784888826.2809004
2 5E 18 815113896.2966893
2 5E 19 857316465.4568291
2 5E 20 864862126.5071659
2 5E 21 808861172.8923144
2 5E 22 723284011.6425154
2 5E 23 658978471.5748278
2 5E 24 623822885.1123667
2 5E 25 602966840.5539386
2 5E 26 597492223.5236367
2 5E 27 615253336.9676297
2 5E 28 641619643.7736741
2 5E 29 643724446.5081213
2 5E 30 610394584.1214588
2 5E 31 558386610.1739292
2 5E 32 503768166.49390686
2 5E 33 466419672.9759873
2 5E 34 466876741.4106703
2 5E 35 483947543.62381375
2 5E 36 476506714.1602446
2 5E 37 449224659.6624901
2 5E 38 435258493.7964527
2 5E 39 438961859.55602384
2 5E 40 432370886.39795816
2 5E 41 398014852.4589745
2 5E 42 355722415.738415
2 5E 43 328221599.69835746
2 5E 44 308607801.6220564
2 5E 45 290370332.9106058
2 5E 46 287361047.3858147
2 5E 47 302421614.9602208
2 5E 48 312149598.28306246
2 5E 49 298051327.99352396
2 5E 50 271282769.87415063
2 5E 51 248365936.9220832
2 5E 52 225363440.35772055
2 5E 53 197972237.07944956
2 5E 54 179021756.55645174
2 5E 55 179247151.95586526
2 5E 56 189422862.91346967
2 5E 57 191490168.08200902
2 5E 58 179181568.11969545
2 5E 59 159101251.48269495
2 5E 60 138186661.89881173
2 5E 61 121055423.20716691
2 5E 62 112550118.54424484
2 5E 63 112168556.94561774
2 5E 64 112802566.43283877
2 5E 65 111232598.47395417
2 5E 66 109077524.35268542
2 5E 67 103322661.98267823
2 5E 68 89900636.7188375
2 5E 69 73116528.08492324
2 5I 3 907829829.0708522
2 5I 4 744327879.4791569
2 5I 5 724308723.509193
2 5I 6 737190306.1539748
2 5I 7 756148741.3935225
2 5I 8 772841825.0373342
2 5I 9 777996848.3719795
2 5I 10 768744316.5952322
2 5I 11 748303883.3508371
2 5I 12 719867198.1022193
2 5I 13 691117395.631857
2 5I 14 672754908.8693951
2 5I 15 665842011.1501521
2 5I 16 662193577.1570019
2 5I 17 660681347.9362146
2 5I 18 671123548.8359996
2 5I 19 690852479.4797244
2 5I 20 692802884.6559628
2 5I 21 658924811.7036796
2 5I 22 609806211.9457967
2 5I 23 574525446.1433972
2 5I 24 553138066.8508229
2 5I 25 534052652.5346924
2 5I 26 521345841.8267794
2 5I 27 525025602.28306973
2 5I 28 537999405.4501427
2 5I 29 538106210.0372725
2 5I 30 515236952.0740996
2 5I 31 478764443.2740624
2 5I 32 440517632.51743567
2 5I 33 415055618.27597845
2 5I 34 414694046.4620024
2 5I 35 422407597.4763509
2 5I 36 410025523.6561444
2 5I 37 383513054.4075297
2 5I 38 368509532.73921543
2 5I 39 368435770.27249813
2 5I 40 362519865.6306617
2 5I 41 337676456.31702065
2 5I 42 307300630.49020076
2 5I 43 286362269.44980645
2 5I 44 269061594.0092889
2 5I 45 250828136.51722708
2 5I 46 242733482.7687111
2 5I 47 248746284.40664655
2 5I 48 253549162.35563636
2 5I 49 243073950.47866243
2 5I 50 222857632.6610239
2 5I 51 204382764.92601657
2 5I 52 186514194.78120893
2 5I 53 166002903.46686256
2 5I 54 150215512.2611031
2 5I 55 146251780.72468215
2 5I 56 149153494.91343784
2 5I 57 148585825.64533985
2 5I 58 140784582.77823418
2 5I 59 128747889.99326646
2 5I 60 115891061.2679244
2 5I 61 104889263.66791824
2 5I 62 98516287.63204601
2 5I 63 96582726.43968682
2 5I 64 95089390.13249734
2 5I 65 91939328.00348881
2 5I 66 87909609.53479551
2 5I 67 81665890.40366119
2 5I 68 71614187.588204
2 5I 69 60528403.03815906
2 6E 3 99999896.433394
2 6E 4 99641601.43406765
2 6E 5 99750534.60910203
2 6E 6 100165342.06615901
2 6E 7 100674328.0296915
2 6E 8 100976226.1543751
2 6E 9 100893102.78689528
2 6E 10 100591183.5630357
2 6E 11 100328871.76744297
2 6E 12 100155078.42143051
2 6E 13 100070877.04965074
2 6E 14 100103456.7157656
2 6E 15 100158855.5106301
2 6E 16 100123186.30538195
2 6E 17 100038089.42160556
2 6E 18 100045910.13463622
2 6E 19 100200827.39861938
2 6E 20 100359718.25332412
2 6E 21 100340192.74136207
2 6E 22 100174274.48653108
2 6E 23 100037669.16779783
2 6E 24 100009251.20053193
2 6E 25 100067741.37538822
2 6E 26 100183660.97337836
2 6E 27 100345115.43003145
2 6E 28 100471927.60801502
2 6E 29 100414921.94164762
2 6E 30 100201803.76982883
2 6E 31 100038933.3264212
2 6E 32 100000636.02116022
2 6E 33 99990132.21742499
2 6E 34 99994132.78356892
2 6E 35 100050356.53439051
2 6E 36 100059311.43307498
2 6E 37 99970530.33037311
2 6E 38 99923403.69908094
2 6E 39 100053983.2620016
2 6E 40 100291740.40327191
2 6E 41 100383048.41741446
2 6E 42 100213197.48318881
2 6E 43 99918561.47892985
2 6E 44 99591940.95419583
2 6E 45 99318280.03959301
2 6E 46 99381344.76577231
2 6E 47 99874068.99649732
2 6E 48 100405684.05118203
2 6E 49 100548962.9059577
2 6E 50 100272492.6012604
2 6E 51 99812732.26266322
2 6E 52 99406269.61656117
2 6E 53 99253448.8344253
2 6E 54 99465699.93500827
2 6E 55 99903653.728686
2 6E 56 100229024.43807438
2 6E 57 100222070.75364548
2 6E 58 99939107.5318653
2 6E 59 99550345.19620195
2 6E 60 99240584.71336487
2 6E 61 99177113.90947503
2 6E 62 99404126.7748345
2 6E 63 99782371.88309854
2 6E 64 100049169.65734613
2 6E 65 100061961.80685814
2 6E 66 99922267.7152889
2 6E 67 99796291.33215028
2 6E 68 99717544.74889538
2 6E 69 99625158.00775957
2 6I 3 761681931.3132346
2 6I 4 628084255.3895575
2 6I 5 610442769.7897669
2 6I 6 619064958.0406548
2 6I 7 632315560.332546
2 6I 8 644591103.847997
2 6I 9 649594013.6422479
2 6I 10 644437301.333353
2 6I 11 630026930.6995877
2 6I 12 609006099.8197674
2 6I 13 588295111.776454
2 6I 14 574901283.7009603
2 6I 15 567835122.5631285
2 6I 16 562120927.9946465
2 6I 17 559655228.8026447
2 6I 18 567471867.004169
2 6I 19 581091794.9160545
2 6I 20 580557235.6924549
2 6I 21 554954782.1902019
2 6I 22 520073595.33299005
2 6I 23 495471734.87660515
2 6I 24 479844485.8600161
2 6I 25 465007134.72369885
2 6I 26 454722651.2505281
2 6I 27 456924947.7810434
2 6I 28 466073705.40835834
2 6I 29 464750462.2911694
2 6I 30 444845896.53813124
2 6I 31 413433467.5983379
2 6I 32 380489289.11317754
2 6I 33 357921490.21680105
2 6I 34 355071259.0339589
2 6I 35 359797028.9804715
2 6I 36 350834651.64019215
2 6I 37 330720503.0033283
2 6I 38 317621461.8918062
2 6I 39 315226134.004434
2 6I 40 309465762.05945617
2 6I 41 290104097.41118985
2 6I 42 265264212.27863944
2 6I 43 246148682.78897935
2 6I 44 230594114.7731921
2 6I 45 216284522.44800696
2 6I 46 210595100.35417
2 6I 47 214739975.89061198
2 6I 48 216005925.34120876
2 6I 49 204867987.915084
2 6I 50 188038520.5113287
2 6I 51 174782943.3356319
2 6I 52 162895558.02208006
2 6I 53 149479712.93064138
2 6I 54 140400056.1825353
2 6I 55 140237460.4840955
2 6I 56 143624985.14359903
2 6I 57 141454312.8893826
2 6I 58 130890293.22011241
2 6I 59 116057707.91391823
2 6I 60 102257692.46415661
2 6I 61 93098926.94749643
2 6I 62 90215259.54741108
2 6I 63 91588099.5110957
2 6I 64 92646638.6382457
2 6I 65 91811548.78190067
2 6I 66 90249902.51246753
2 6I 67 86694152.17733136
2 6I 68 79134382.89764103
2 6I 69 69469505.63153446
3 2/3E 3 403529529.7771866
3 2/3E 4 380970236.47984433
3 2/3E 5 385228135.6387331
3 2/3E 6 392393159.8745552
3 2/3E 7 395114557.54197013
3 2/3E 8 393604117.34184754
3 2/3E 9 392679482.78526634
3 2/3E 10 395075042.9172002
3 2/3E 11 398442420.42998505
3 2/3E 12 400281205.7856356
3 2/3E 13 397957360.8684807
3 2/3E 14 388584033.3830099
3 2/3E 15 377571993.8248041
3 2/3E 16 374971257.50349236
3 2/3E 17 379373630.46795046
3 2/3E 18 383455107.1461043
3 2/3E 19 388410662.5419668
3 2/3E 20 394787993.2842041
3 2/3E 21 393203728.25778127
3 2/3E 22 377737888.49029195
3 2/3E 23 357198705.819499
3 2/3E 24 342538404.0128087
3 2/3E 25 334109577.9837897
3 2/3E 26 329569113.1179074
3 2/3E 27 329851434.8161333
3 2/3E 28 334020033.2285795
3 2/3E 29 341019014.3163707
3 2/3E 30 353250369.0242438
3 2/3E 31 368547749.0303186
3 2/3E 32 377535713.7343828
3 2/3E 33 372915695.5380318
3 2/3E 34 353507167.0763787
3 2/3E 35 327805874.5887243
3 2/3E 36 313558663.2747904
3 2/3E 37 320045543.84031594
3 2/3E 38 336634238.672982
3 2/3E 39 345504330.45722896
3 2/3E 40 341731413.16213095
3 2/3E 41 333351750.605744
3 2/3E 42 322925154.3844428
3 2/3E 43 307901478.5542958
3 2/3E 44 293759410.38686496
3 2/3E 45 285907162.33496505
3 2/3E 46 280831431.0144742
3 2/3E 47 274529284.66754365
3 2/3E 48 266122850.27678412
3 2/3E 49 256595246.65191588
3 2/3E 50 251791305.82865533
3 2/3E 51 256398120.39677152
3 2/3E 52 264362758.85476604
3 2/3E 53 265835209.09710395
3 2/3E 54 260198125.15708208
3 2/3E 55 251092342.24782747
3 2/3E 56 238680387.49989873
3 2/3E 57 226414855.73156738
3 2/3E 58 219427400.8372509
3 2/3E 59 215228333.92043707
3 2/3E 60 210096223.083026
3 2/3E 61 205733246.46960348
3 2/3E 62 201955304.5600409
3 2/3E 63 195049441.24717698
3 2/3E 64 185695065.29425812
3 2/3E 65 178127011.9263517
3 2/3E 66 172847450.51124316
3 2/3E 67 168235844.41237175
3 2/3E 68 164549550.3865896
3 2/3E 69 161433470.46423334
3 2/3I 3 930377309.0115881
3 2/3I 4 837552458.1279235
3 2/3I 5 835744017.1980019
3 2/3I 6 847996981.7782395
3 2/3I 7 850465509.5115151
3 2/3I 8 843807651.54093
3 2/3I 9 840131003.8175142
3 2/3I 10 845123649.8584878
3 2/3I 11 852209295.2830386
3 2/3I 12 854477455.1607243
3 2/3I 13 846275298.0318847
3 2/3I 14 823483032.6817527
3 2/3I 15 797712927.3354788
3 2/3I 16 787477333.6155357
3 2/3I 17 789791408.0285655
3 2/3I 18 791412464.1953244
3 2/3I 19 793517448.9805737
3 2/3I 20 795499512.4534695
3 2/3I 21 781184954.9952009
3 2/3I 22 742947812.1641264
3 2/3I 23 698759700.5354805
3 2/3I 24 668476013.4330148
3 2/3I 25 651476652.1243801
3 2/3I 26 640254668.0320945
3 2/3I 27 632798577.7016582
3 2/3I 28 628023330.9083593
3 2/3I 29 627933092.7281821
3 2/3I 30 637851440.9586474
3 2/3I 31 652282829.6685722
3 2/3I 32 654826886.1979663
3 2/3I 33 634362910.3504086
3 2/3I 34 589737646.7637843
3 2/3I 35 535172790.84637153
3 2/3I 36 500018718.5447171
3 2/3I 37 500016462.0005698
3 2/3I 38 518089054.38667476
3 2/3I 39 524431997.7916169
3 2/3I 40 509339702.5570834
3 2/3I 41 484767558.1827031
3 2/3I 42 456275318.2192781
3 2/3I 43 421777884.8218174
3 2/3I 44 390106830.503294
3 2/3I 45 369804634.4331382
3 2/3I 46 355514799.6762159
3 2/3I 47 339364118.96269137
3 2/3I 48 318913861.36196816
3 2/3I 49 296742624.71314996
3 2/3I 50 281221501.92076313
3 2/3I 51 277018534.67312366
3 2/3I 52 275844994.6819025
3 2/3I 53 267439880.35286972
3 2/3I 54 252585271.86339372
3 2/3I 55 234174929.58687675
3 2/3I 56 211078932.3594554
3 2/3I 57 188645158.4900034
3 2/3I 58 174305773.95576465
3 2/3I 59 165043453.66408712
3 2/3I 60 155121148.44235462
3 2/3I 61 144879361.16907072
3 2/3I 62 134531031.54740587
3 2/3I 63 121840458.10303019
3 2/3I 64 107784353.40350994
3 2/3I 65 95470878.68772745
3 2/3I 66 85161620.48280266
3 2/3I 67 76131441.11117345
3 2/3I 68 68895590.78097734
3 2/3I 69 62941937.99236058
3 4E 3 108549572.25010073
3 4E 4 98995137.91662589
3 4E 5 100768706.51245955
3 4E 6 103463049.07515468
3 4E 7 104137933.11854798
3 4E 8 103411320.17342634
3 4E 9 103207253.20020166
3 4E 10 104301046.8899515
3 4E 11 105990057.30459003
3 4E 12 107372073.65671453
3 4E 13 107071411.50129135
3 4E 14 103935306.38292366
3 4E 15 100170431.07551892
3 4E 16 99621206.2438496
3 4E 17 102113382.28061798
3 4E 18 105031227.86714491
3 4E 19 107801964.0329436
3 4E 20 109751734.6213711
3 4E 21 108277273.72027114
3 4E 22 102869285.09906116
3 4E 23 97317767.79935512
3 4E 24 94870659.07290955
3 4E 25 94868636.10583696
3 4E 26 96000345.51799794
3 4E 27 97977690.11203703
3 4E 28 100182285.43013467
3 4E 29 103001555.2348831
3 4E 30 108060468.78557283
3 4E 31 114227424.272484
3 4E 32 118063954.21902543
3 4E 33 117516123.1582998
3 4E 34 111678397.12817141
3 4E 35 102849609.74239351
3 4E 36 98125552.45728697
3 4E 37 102332778.15287536
3 4E 38 111903892.699503
3 4E 39 118851464.0619794
3 4E 40 119581499.93428676
3 4E 41 116628088.25477391
3 4E 42 111810974.88228142
3 4E 43 105365560.260552
3 4E 44 100412450.61202073
3 4E 45 99469148.90987319
3 4E 46 100422064.17875636
3 4E 47 100551496.53196537
3 4E 48 99333916.31393428
3 4E 49 97728018.87115094
3 4E 50 98129097.66675423
3 4E 51 101588287.03677468
3 4E 52 105071413.6633936
3 4E 53 105446425.8513354
3 4E 54 103869511.58519918
3 4E 55 101833620.16607004
3 4E 56 99058423.45975256
3 4E 57 97775502.9113433
